system:index,ALAND,AWATER,CBSAFP,CLASSFP,COUNTYFP,COUNTYNS,CSAFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,METDIVFP,MTFCC,NAME,NAMELSAD,STATEFP,date,mean,system:time_start,.geo
10_00000000000000000477,366930141,6989148,12060,H1,063,01672399,122,A,13063,+33.5426863,-084.3555727,06,,G4020,Clayton,Clayton County,13,2021-12-11,18.50591507381124,1639180800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000478,693405943,8955544,12060,H1,089,01687424,122,A,13089,+33.7706611,-084.2263432,06,,G4020,DeKalb,DeKalb County,13,2021-12-11,18.125402022029277,1639180800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000486,518246643,2531970,12060,H1,097,01686467,122,A,13097,+33.7012421,-084.7673139,06,,G4020,Douglas,Douglas County,13,2021-12-11,18.353757169347578,1639180800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000488,1115127417,16080075,12060,H1,135,01688166,122,A,13135,+33.9591457,-084.0230870,06,,G4020,Gwinnett,Gwinnett County,13,2021-12-11,17.078704882447568,1639180800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0000000000000000048a,336212812,5918273,12060,H1,247,00357592,122,A,13247,+33.6520811,-084.0263696,06,,G4020,Rockdale,Rockdale County,13,2021-12-11,18.190636680343644,1639180800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0000000000000000048e,1364248547,19674940,12060,H1,121,01694833,122,A,13121,+33.7900338,-084.4681816,06,,G4020,Fulton,Fulton County,13,2021-12-11,17.99792301471879,1639180800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000490,879964563,12464091,12060,H1,067,01686112,122,A,13067,+33.9399407,-084.5741668,06,,G4020,Cobb,Cobb County,13,2021-12-11,17.862271623553674,1639180800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000492,709007143,14112186,12060,H1,217,01673547,122,A,13217,+33.5440407,-083.8551837,06,,G4020,Newton,Newton County,13,2021-12-11,18.12556701609389,1639180800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000477,366930141,6989148,12060,H1,063,01672399,122,A,13063,+33.5426863,-084.3555727,06,,G4020,Clayton,Clayton County,13,2021-12-12,8.973307738607588,1639267200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000478,693405943,8955544,12060,H1,089,01687424,122,A,13089,+33.7706611,-084.2263432,06,,G4020,DeKalb,DeKalb County,13,2021-12-12,8.83381012284439,1639267200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000486,518246643,2531970,12060,H1,097,01686467,122,A,13097,+33.7012421,-084.7673139,06,,G4020,Douglas,Douglas County,13,2021-12-12,8.373910134692446,1639267200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000488,1115127417,16080075,12060,H1,135,01688166,122,A,13135,+33.9591457,-084.0230870,06,,G4020,Gwinnett,Gwinnett County,13,2021-12-12,8.859510751550497,1639267200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0000000000000000048a,336212812,5918273,12060,H1,247,00357592,122,A,13247,+33.6520811,-084.0263696,06,,G4020,Rockdale,Rockdale County,13,2021-12-12,9.433952592523063,1639267200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0000000000000000048e,1364248547,19674940,12060,H1,121,01694833,122,A,13121,+33.7900338,-084.4681816,06,,G4020,Fulton,Fulton County,13,2021-12-12,8.495559875389038,1639267200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000490,879964563,12464091,12060,H1,067,01686112,122,A,13067,+33.9399407,-084.5741668,06,,G4020,Cobb,Cobb County,13,2021-12-12,8.154952214558948,1639267200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000492,709007143,14112186,12060,H1,217,01673547,122,A,13217,+33.5440407,-083.8551837,06,,G4020,Newton,Newton County,13,2021-12-12,9.815553268691096,1639267200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000477,366930141,6989148,12060,H1,063,01672399,122,A,13063,+33.5426863,-084.3555727,06,,G4020,Clayton,Clayton County,13,2021-12-13,7.1762684683457465,1639353600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
