system:index,ALAND,AWATER,CBSAFP,CLASSFP,COUNTYFP,COUNTYNS,CSAFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,METDIVFP,MTFCC,NAME,NAMELSAD,STATEFP,date,mean,system:time_start,.geo
10_00000000000000000872,1828460768,42602260,11460,H1,161,01623021,220,A,26161,+42.2522168,-083.8434233,06,,G4020,Washtenaw,Washtenaw County,26,2021-12-11,9.138330331546198,1639180800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000879,1649727711,32694965,22420,H1,049,01622967,220,A,26049,+43.0210768,-083.7063718,06,,G4020,Genesee,Genesee County,26,2021-12-11,8.297331717302779,1639180800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000671,1467017476,21098128,29620,H1,037,01622961,330,A,26037,+42.9504550,-084.5916949,06,,G4020,Clinton,Clinton County,26,2021-12-12,2.5651497028492334,1639267200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000672,1440364339,11878075,29620,H1,065,01622975,330,A,26065,+42.6035338,-084.3738107,06,,G4020,Ingham,Ingham County,26,2021-12-12,2.366206395095803,1639267200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000673,1489766542,10958773,29620,H1,045,01622965,330,A,26045,+42.5895301,-084.8464499,06,,G4020,Eaton,Eaton County,26,2021-12-12,2.4564524366731395,1639267200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000872,1828460768,42602260,11460,H1,161,01623021,220,A,26161,+42.2522168,-083.8434233,06,,G4020,Washtenaw,Washtenaw County,26,2021-12-12,2.318482847008121,1639267200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000879,1649727711,32694965,22420,H1,049,01622967,220,A,26049,+43.0210768,-083.7063718,06,,G4020,Genesee,Genesee County,26,2021-12-12,2.3558364881201537,1639267200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000671,1467017476,21098128,29620,H1,037,01622961,330,A,26037,+42.9504550,-084.5916949,06,,G4020,Clinton,Clinton County,26,2021-12-13,4.842118419443152,1639353600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000672,1440364339,11878075,29620,H1,065,01622975,330,A,26065,+42.6035338,-084.3738107,06,,G4020,Ingham,Ingham County,26,2021-12-13,4.475032668687931,1639353600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000673,1489766542,10958773,29620,H1,045,01622965,330,A,26045,+42.5895301,-084.8464499,06,,G4020,Eaton,Eaton County,26,2021-12-13,4.417965955715284,1639353600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000872,1828460768,42602260,11460,H1,161,01623021,220,A,26161,+42.2522168,-083.8434233,06,,G4020,Washtenaw,Washtenaw County,26,2021-12-13,4.367624165690349,1639353600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000879,1649727711,32694965,22420,H1,049,01622967,220,A,26049,+43.0210768,-083.7063718,06,,G4020,Genesee,Genesee County,26,2021-12-13,4.882018068739071,1639353600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000671,1467017476,21098128,29620,H1,037,01622961,330,A,26037,+42.9504550,-084.5916949,06,,G4020,Clinton,Clinton County,26,2021-12-14,2.302046461066129,1639440000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000672,1440364339,11878075,29620,H1,065,01622975,330,A,26065,+42.6035338,-084.3738107,06,,G4020,Ingham,Ingham County,26,2021-12-14,2.6559961823867626,1639440000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000673,1489766542,10958773,29620,H1,045,01622965,330,A,26045,+42.5895301,-084.8464499,06,,G4020,Eaton,Eaton County,26,2021-12-14,2.6013473041407074,1639440000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000872,1828460768,42602260,11460,H1,161,01623021,220,A,26161,+42.2522168,-083.8434233,06,,G4020,Washtenaw,Washtenaw County,26,2021-12-14,2.4505110588282064,1639440000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
