system:index,ALAND,AWATER,CBSAFP,CLASSFP,COUNTYFP,COUNTYNS,CSAFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,METDIVFP,MTFCC,NAME,NAMELSAD,STATEFP,date,mean,system:time_start,.geo
14_00000000000000000021,1857233047,225282636,41860,H1,013,01675903,488,A,06013,+37.9194790,-121.9515431,06,36084,G4020,Contra Costa,Contra Costa County,06,2022-01-15,79.27020693507397,1642204800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000023,1909598013,216923745,41860,H1,001,01675839,488,A,06001,+37.6471385,-121.9124880,06,36084,G4020,Alameda,Alameda County,06,2022-01-15,75.32226758169114,1642204800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0000000000000000001f,121375681,479216672,41860,H6,075,00277302,488,C,06075,+37.7272391,-123.0322294,06,41884,G4020,San Francisco,San Francisco County,06,2022-01-15,76.27832978683132,1642204800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000021,1857233047,225282636,41860,H1,013,01675903,488,A,06013,+37.9194790,-121.9515431,06,36084,G4020,Contra Costa,Contra Costa County,06,2022-01-16,77.79115772624225,1642291200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000023,1909598013,216923745,41860,H1,001,01675839,488,A,06001,+37.6471385,-121.9124880,06,36084,G4020,Alameda,Alameda County,06,2022-01-16,69.78685088900392,1642291200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0000000000000000001f,121375681,479216672,41860,H6,075,00277302,488,C,06075,+37.7272391,-123.0322294,06,41884,G4020,San Francisco,San Francisco County,06,2022-01-16,81.12956148246158,1642291200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000021,1857233047,225282636,41860,H1,013,01675903,488,A,06013,+37.9194790,-121.9515431,06,36084,G4020,Contra Costa,Contra Costa County,06,2022-01-17,78.93368689176371,1642377600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000023,1909598013,216923745,41860,H1,001,01675839,488,A,06001,+37.6471385,-121.9124880,06,36084,G4020,Alameda,Alameda County,06,2022-01-17,71.12158799279067,1642377600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0000000000000000001f,121375681,479216672,41860,H6,075,00277302,488,C,06075,+37.7272391,-123.0322294,06,41884,G4020,San Francisco,San Francisco County,06,2022-01-17,82.70275921322217,1642377600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_00000000000000000021,1857233047,225282636,41860,H1,013,01675903,488,A,06013,+37.9194790,-121.9515431,06,36084,G4020,Contra Costa,Contra Costa County,06,2022-01-18,86.5222226225892,1642464000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
