system:index,ALAND,AWATER,CBSAFP,CLASSFP,COUNTYFP,COUNTYNS,CSAFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,METDIVFP,MTFCC,NAME,NAMELSAD,STATEFP,date,mean,system:time_start,.geo
5_00000000000000000825,1147779363,36698376,18140,H1,041,01074033,198,A,39041,+40.2789411,-083.0074622,06,,G4020,Delaware,Delaware County,39,2021-12-06,74.95868639655858,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000826,1051881046,2819351,18140,H1,117,01074071,198,A,39117,+40.5252659,-082.7977288,06,,G4020,Morrow,Morrow County,39,2021-12-06,75.66764083350122,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000827,1056544342,11790392,18140,H1,127,01074076,198,A,39127,+39.7431874,-082.2379525,06,,G4020,Perry,Perry County,39,2021-12-06,76.85870094779024,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000828,1118226926,13266460,18140,H1,159,01074091,198,A,39159,+40.2959008,-083.3670416,06,,G4020,Union,Union County,39,2021-12-06,73.68833243898116,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000829,1306415009,10754493,18140,H1,045,01074035,198,A,39045,+39.7476940,-082.6266850,06,,G4020,Fairfield,Fairfield County,39,2021-12-06,76.1167876720304,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0000000000000000082a,1767505133,12752911,18140,H1,089,01074057,198,A,39089,+40.0915047,-082.4834352,06,,G4020,Licking,Licking County,39,2021-12-06,76.60188871770201,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0000000000000000082b,1206498201,2066974,18140,H1,097,01074061,198,A,39097,+39.8966074,-083.4008847,06,,G4020,Madison,Madison County,39,2021-12-06,74.7643829700562,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0000000000000000082c,1378944435,29034069,18140,H1,049,01074037,198,A,39049,+39.9698749,-083.0090858,06,,G4020,Franklin,Franklin County,39,2021-12-06,75.31861356789548,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000823,1298196084,13769343,18140,H1,129,01074077,198,A,39129,+39.6489470,-083.0528267,06,,G4020,Pickaway,Pickaway County,39,2021-12-07,42.50549245193009,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000824,1091232036,5959241,18140,H1,073,01074049,198,A,39073,+39.4903424,-082.4834473,06,,G4020,Hocking,Hocking County,39,2021-12-07,42.50191079059986,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000825,1147779363,36698376,18140,H1,041,01074033,198,A,39041,+40.2789411,-083.0074622,06,,G4020,Delaware,Delaware County,39,2021-12-07,47.20725185993295,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000826,1051881046,2819351,18140,H1,117,01074071,198,A,39117,+40.5252659,-082.7977288,06,,G4020,Morrow,Morrow County,39,2021-12-07,49.92881083495621,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000827,1056544342,11790392,18140,H1,127,01074076,198,A,39127,+39.7431874,-082.2379525,06,,G4020,Perry,Perry County,39,2021-12-07,43.20336920117557,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000828,1118226926,13266460,18140,H1,159,01074091,198,A,39159,+40.2959008,-083.3670416,06,,G4020,Union,Union County,39,2021-12-07,46.74271307618896,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000829,1306415009,10754493,18140,H1,045,01074035,198,A,39045,+39.7476940,-082.6266850,06,,G4020,Fairfield,Fairfield County,39,2021-12-07,43.600871039329014,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000082a,1767505133,12752911,18140,H1,089,01074057,198,A,39089,+40.0915047,-082.4834352,06,,G4020,Licking,Licking County,39,2021-12-07,46.17317948671052,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000082b,1206498201,2066974,18140,H1,097,01074061,198,A,39097,+39.8966074,-083.4008847,06,,G4020,Madison,Madison County,39,2021-12-07,43.21191681715575,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000082c,1378944435,29034069,18140,H1,049,01074037,198,A,39049,+39.9698749,-083.0090858,06,,G4020,Franklin,Franklin County,39,2021-12-07,44.716110692610805,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000823,1298196084,13769343,18140,H1,129,01074077,198,A,39129,+39.6489470,-083.0528267,06,,G4020,Pickaway,Pickaway County,39,2021-12-08,59.75825232403635,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000824,1091232036,5959241,18140,H1,073,01074049,198,A,39073,+39.4903424,-082.4834473,06,,G4020,Hocking,Hocking County,39,2021-12-08,58.00306313229189,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000825,1147779363,36698376,18140,H1,041,01074033,198,A,39041,+40.2789411,-083.0074622,06,,G4020,Delaware,Delaware County,39,2021-12-08,61.681267336149276,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000826,1051881046,2819351,18140,H1,117,01074071,198,A,39117,+40.5252659,-082.7977288,06,,G4020,Morrow,Morrow County,39,2021-12-08,62.69828836190505,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000827,1056544342,11790392,18140,H1,127,01074076,198,A,39127,+39.7431874,-082.2379525,06,,G4020,Perry,Perry County,39,2021-12-08,58.87715630251654,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000828,1118226926,13266460,18140,H1,159,01074091,198,A,39159,+40.2959008,-083.3670416,06,,G4020,Union,Union County,39,2021-12-08,60.40533763495822,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
