system:index,ALAND,AWATER,CBSAFP,CLASSFP,COUNTYFP,COUNTYNS,CSAFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,METDIVFP,MTFCC,NAME,NAMELSAD,STATEFP,date,mean,system:time_start,.geo
7_000000000000000006f6,1092919450,62411173,33460,H1,003,00659447,378,A,27003,+45.2741098,-093.2427232,06,,G4020,Anoka,Anoka County,27,2021-12-08,76.93625894081028,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006f7,394246995,46264475,33460,H1,123,00659507,378,A,27123,+45.0152037,-093.0999648,06,,G4020,Ramsey,Ramsey County,27,2021-12-08,76.25951944495954,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006f9,995612473,99462943,33460,H1,163,00659526,378,A,27163,+45.0379290,-092.8901170,06,,G4020,Washington,Washington County,27,2021-12-08,75.59582013953968,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006fc,917370948,56746217,33460,H1,019,00659455,378,A,27019,+44.8213196,-093.8000913,06,,G4020,Carver,Carver County,27,2021-12-08,71.44167574627016,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006fd,1434458964,136553032,33460,H1,053,00659472,378,A,27053,+45.0061209,-093.4752279,06,,G4020,Hennepin,Hennepin County,27,2021-12-08,75.05789476705935,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000006f3,922683745,31384772,33460,H1,139,00659514,378,A,27139,+44.6518050,-093.5337311,06,,G4020,Scott,Scott County,27,2021-12-09,63.954257742236045,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000006f5,1456708511,63156958,33460,H1,037,00659464,378,A,27037,+44.6708930,-093.0624813,06,,G4020,Dakota,Dakota County,27,2021-12-09,63.65431633182968,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000006f6,1092919450,62411173,33460,H1,003,00659447,378,A,27003,+45.2741098,-093.2427232,06,,G4020,Anoka,Anoka County,27,2021-12-09,71.88854854064168,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000006f7,394246995,46264475,33460,H1,123,00659507,378,A,27123,+45.0152037,-093.0999648,06,,G4020,Ramsey,Ramsey County,27,2021-12-09,68.40519495605434,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000006f9,995612473,99462943,33460,H1,163,00659526,378,A,27163,+45.0379290,-092.8901170,06,,G4020,Washington,Washington County,27,2021-12-09,68.4210815419226,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000006fc,917370948,56746217,33460,H1,019,00659455,378,A,27019,+44.8213196,-093.8000913,06,,G4020,Carver,Carver County,27,2021-12-09,65.46841913212324,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000006fd,1434458964,136553032,33460,H1,053,00659472,378,A,27053,+45.0061209,-093.4752279,06,,G4020,Hennepin,Hennepin County,27,2021-12-09,69.74236616126998,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000006f3,922683745,31384772,33460,H1,139,00659514,378,A,27139,+44.6518050,-093.5337311,06,,G4020,Scott,Scott County,27,2021-12-10,83.85479327885939,1639094400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000006f5,1456708511,63156958,33460,H1,037,00659464,378,A,27037,+44.6708930,-093.0624813,06,,G4020,Dakota,Dakota County,27,2021-12-10,84.84870066195508,1639094400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000006f6,1092919450,62411173,33460,H1,003,00659447,378,A,27003,+45.2741098,-093.2427232,06,,G4020,Anoka,Anoka County,27,2021-12-10,85.31563694175568,1639094400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
