system:index,ALAND,AWATER,CBSAFP,CLASSFP,COUNTYFP,COUNTYNS,CSAFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,METDIVFP,MTFCC,NAME,NAMELSAD,STATEFP,date,mean,system:time_start,.geo
12_0000000000000000021e,1875846777,6127010,38900,H1,067,01155137,440,A,41067,+45.5535419,-123.0976146,06,,G4020,Washington,Washington County,41,2021-12-13,98.71617561779696,1639353600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0000000000000000021b,4845034547,31873103,38900,H1,005,01155127,440,A,41005,+45.1604934,-122.1951274,06,,G4020,Clackamas,Clackamas County,41,2021-12-14,88.39088199020318,1639440000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0000000000000000021c,1116558776,88222268,38900,H1,051,01135861,440,A,41051,+45.5477107,-122.4173625,06,,G4020,Multnomah,Multnomah County,41,2021-12-14,92.08676518855968,1639440000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0000000000000000021e,1875846777,6127010,38900,H1,067,01155137,440,A,41067,+45.5535419,-123.0976146,06,,G4020,Washington,Washington County,41,2021-12-14,93.56243396322994,1639440000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0000000000000000021b,4845034547,31873103,38900,H1,005,01155127,440,A,41005,+45.1604934,-122.1951274,06,,G4020,Clackamas,Clackamas County,41,2021-12-15,79.893619117821,1639526400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0000000000000000021c,1116558776,88222268,38900,H1,051,01135861,440,A,41051,+45.5477107,-122.4173625,06,,G4020,Multnomah,Multnomah County,41,2021-12-15,85.1190819301765,1639526400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0000000000000000021e,1875846777,6127010,38900,H1,067,01155137,440,A,41067,+45.5535419,-123.0976146,06,,G4020,Washington,Washington County,41,2021-12-15,89.83477506130328,1639526400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0000000000000000021b,4845034547,31873103,38900,H1,005,01155127,440,A,41005,+45.1604934,-122.1951274,06,,G4020,Clackamas,Clackamas County,41,2021-12-16,94.7207356366418,1639612800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0000000000000000021c,1116558776,88222268,38900,H1,051,01135861,440,A,41051,+45.5477107,-122.4173625,06,,G4020,Multnomah,Multnomah County,41,2021-12-16,95.66357238582083,1639612800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0000000000000000021e,1875846777,6127010,38900,H1,067,01155137,440,A,41067,+45.5535419,-123.0976146,06,,G4020,Washington,Washington County,41,2021-12-16,96.43905193601398,1639612800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0000000000000000021b,4845034547,31873103,38900,H1,005,01155127,440,A,41005,+45.1604934,-122.1951274,06,,G4020,Clackamas,Clackamas County,41,2021-12-17,96.54490748494506,1639699200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0000000000000000021c,1116558776,88222268,38900,H1,051,01135861,440,A,41051,+45.5477107,-122.4173625,06,,G4020,Multnomah,Multnomah County,41,2021-12-17,96.44792492471075,1639699200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0000000000000000021e,1875846777,6127010,38900,H1,067,01155137,440,A,41067,+45.5535419,-123.0976146,06,,G4020,Washington,Washington County,41,2021-12-17,95.89525545767073,1639699200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0000000000000000021b,4845034547,31873103,38900,H1,005,01155127,440,A,41005,+45.1604934,-122.1951274,06,,G4020,Clackamas,Clackamas County,41,2021-12-18,80.06253464816622,1639785600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0000000000000000021c,1116558776,88222268,38900,H1,051,01135861,440,A,41051,+45.5477107,-122.4173625,06,,G4020,Multnomah,Multnomah County,41,2021-12-18,90.31724644406748,1639785600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0000000000000000021e,1875846777,6127010,38900,H1,067,01155137,440,A,41067,+45.5535419,-123.0976146,06,,G4020,Washington,Washington County,41,2021-12-18,93.38730541313821,1639785600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000021b,4845034547,31873103,38900,H1,005,01155127,440,A,41005,+45.1604934,-122.1951274,06,,G4020,Clackamas,Clackamas County,41,2021-12-19,98.31903049210425,1639872000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000021c,1116558776,88222268,38900,H1,051,01135861,440,A,41051,+45.5477107,-122.4173625,06,,G4020,Multnomah,Multnomah County,41,2021-12-19,98.30503674354455,1639872000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000021e,1875846777,6127010,38900,H1,067,01155137,440,A,41067,+45.5535419,-123.0976146,06,,G4020,Washington,Washington County,41,2021-12-19,98.3717882201858,1639872000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0000000000000000021b,4845034547,31873103,38900,H1,005,01155127,440,A,41005,+45.1604934,-122.1951274,06,,G4020,Clackamas,Clackamas County,41,2021-12-20,95.53982641253467,1639958400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0000000000000000021c,1116558776,88222268,38900,H1,051,01135861,440,A,41051,+45.5477107,-122.4173625,06,,G4020,Multnomah,Multnomah County,41,2021-12-20,95.87766127006472,1639958400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0000000000000000021e,1875846777,6127010,38900,H1,067,01155137,440,A,41067,+45.5535419,-123.0976146,06,,G4020,Washington,Washington County,41,2021-12-20,98.49067301353325,1639958400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0000000000000000021b,4845034547,31873103,38900,H1,005,01155127,440,A,41005,+45.1604934,-122.1951274,06,,G4020,Clackamas,Clackamas County,41,2021-12-21,92.76003903284135,1640044800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0000000000000000021c,1116558776,88222268,38900,H1,051,01135861,440,A,41051,+45.5477107,-122.4173625,06,,G4020,Multnomah,Multnomah County,41,2021-12-21,92.52356631791675,1640044800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0000000000000000021e,1875846777,6127010,38900,H1,067,01155137,440,A,41067,+45.5535419,-123.0976146,06,,G4020,Washington,Washington County,41,2021-12-21,96.46983041679727,1640044800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0000000000000000021b,4845034547,31873103,38900,H1,005,01155127,440,A,41005,+45.1604934,-122.1951274,06,,G4020,Clackamas,Clackamas County,41,2021-12-22,89.13583820567099,1640131200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0000000000000000021c,1116558776,88222268,38900,H1,051,01135861,440,A,41051,+45.5477107,-122.4173625,06,,G4020,Multnomah,Multnomah County,41,2021-12-22,93.7827804449108,1640131200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0000000000000000021e,1875846777,6127010,38900,H1,067,01155137,440,A,41067,+45.5535419,-123.0976146,06,,G4020,Washington,Washington County,41,2021-12-22,98.05127933227544,1640131200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_0000000000000000021b,4845034547,31873103,38900,H1,005,01155127,440,A,41005,+45.1604934,-122.1951274,06,,G4020,Clackamas,Clackamas County,41,2021-12-23,96.10306227122607,1640217600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_0000000000000000021c,1116558776,88222268,38900,H1,051,01135861,440,A,41051,+45.5477107,-122.4173625,06,,G4020,Multnomah,Multnomah County,41,2021-12-23,95.72287956387446,1640217600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_0000000000000000021e,1875846777,6127010,38900,H1,067,01155137,440,A,41067,+45.5535419,-123.0976146,06,,G4020,Washington,Washington County,41,2021-12-23,95.52553980751759,1640217600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0000000000000000021b,4845034547,31873103,38900,H1,005,01155127,440,A,41005,+45.1604934,-122.1951274,06,,G4020,Clackamas,Clackamas County,41,2021-12-24,94.15198662717438,1640304000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0000000000000000021c,1116558776,88222268,38900,H1,051,01135861,440,A,41051,+45.5477107,-122.4173625,06,,G4020,Multnomah,Multnomah County,41,2021-12-24,96.49540540926526,1640304000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0000000000000000021e,1875846777,6127010,38900,H1,067,01155137,440,A,41067,+45.5535419,-123.0976146,06,,G4020,Washington,Washington County,41,2021-12-24,96.37530340685608,1640304000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_0000000000000000021b,4845034547,31873103,38900,H1,005,01155127,440,A,41005,+45.1604934,-122.1951274,06,,G4020,Clackamas,Clackamas County,41,2021-12-25,91.23752923450829,1640390400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_0000000000000000021c,1116558776,88222268,38900,H1,051,01135861,440,A,41051,+45.5477107,-122.4173625,06,,G4020,Multnomah,Multnomah County,41,2021-12-25,94.49412856769408,1640390400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_0000000000000000021e,1875846777,6127010,38900,H1,067,01155137,440,A,41067,+45.5535419,-123.0976146,06,,G4020,Washington,Washington County,41,2021-12-25,95.23999012947239,1640390400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_0000000000000000021b,4845034547,31873103,38900,H1,005,01155127,440,A,41005,+45.1604934,-122.1951274,06,,G4020,Clackamas,Clackamas County,41,2021-12-26,88.56214848014568,1640476800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_0000000000000000021c,1116558776,88222268,38900,H1,051,01135861,440,A,41051,+45.5477107,-122.4173625,06,,G4020,Multnomah,Multnomah County,41,2021-12-26,88.92924749599786,1640476800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
