"","X","hosp","week","year","Location","temp","inverse_temp","humid_smooth","odds_frequency","incident","time","t","humid_smooth_mult","pop_size_2023","hosp_per_100k","date","mean_indoor"
"819",819,535,52,2023,"MN",4.00981116203149,26.4807031519643,73.7647073644576,0.426933900266541,0.00583157414179181,2024,104,0,5753048,9.29941832572925,2019-12-29,107.881974286944
"820",820,506,1,2024,"MN",-2.3944665783271,32.8849808923229,72.8982372406522,1.01816359942308,0.0044690326975703,2024.01923076923,105,0,5753048,8.79533770620374,2019-01-06,123.291791583554
"821",821,570,53,2023,"MN",-1.71058996937185,32.2011042833676,73.8183428724186,0.671816868207755,0.0044690326975703,2024.01923076923,106,0,5753048,9.90779148722555,NA,100
"822",822,466,2,2024,"MN",-6.40701136754964,36.8975256815454,71.7558936577053,1.38057322875046,0.00369772068602489,2024.03846153846,107,0,5753048,8.1000540930651,2019-01-13,113.767021522305
"823",823,362,3,2024,"MN",-17.9399175027154,48.4304318167111,73.6156178514462,1.90163050960256,0.00311529866983197,2024.05769230769,108,0,5753048,6.29231669890465,2019-01-20,115.822570728288
"824",824,351,4,2024,"MN",-2.67616609504956,33.1666804090453,74.3507181569789,2.34359383779822,0.00267757798380707,2024.07692307692,109,0,5753048,6.10111370529153,2019-01-27,112.105053018084
"825",825,305,5,2024,"MN",1.417684122473,29.0728301915228,74.3046940976317,2.94438481954501,0.00234036996276578,2024.09615384615,110,0,5753048,5.3015375501821,2019-02-03,100.00833005311
"826",826,270,6,2024,"MN",2.16038391845331,28.3301303955424,73.4777149840777,2.74534357900174,0.00235170346829426,2024.11538461538,111,0,5753048,4.69316438868579,2019-02-10,110.612973761862
"827",827,236,7,2024,"MN",-3.63697060592431,34.1274849199201,66.878522825081,2.56542536122392,0.00208430021180396,2024.13461538462,112,0,5753048,4.10217331751795,2019-02-17,111.777156226172
"828",828,190,8,2024,"MN",-0.242858344946311,30.7333726589421,61.3782688715513,2.43740256430167,0.00186635347208087,2024.15384615385,113,0,5753048,3.30259716240852,2019-02-24,123.018611805117
"829",829,161,9,2024,"MN",1.21399891454074,29.276515399455,57.8384077838947,2.31825485419803,0.00169764284782092,2024.17307692308,114,0,5753048,2.79851654288301,2019-03-03,124.246808439077
"830",830,144,10,2024,"MN",2.98237392915025,27.5081403848455,53.1848590910471,2.00331045509852,0.00140149437109257,2024.19230769231,115,0,5753048,2.50302100729909,2019-03-10,123.946273840969
"831",831,144,11,2024,"MN",6.49504296231224,23.9954713516835,54.9009137059654,1.74296805694026,0.00132164079536692,2024.21153846154,116,0,5753048,2.50302100729909,2019-03-17,121.879427692529
"832",832,115,12,2024,"MN",-1.69594663876946,32.1864609527652,58.5715883376592,1.47385666885782,0.00124196217808125,2024.23076923077,117,0,5753048,1.99894038777358,2019-03-24,114.755398902661
"833",833,109,13,2024,"MN",-1.88887975737044,32.3793940713662,61.8806950732589,1.25283228546268,0.00113490265545925,2024.25,118,0,5753048,1.89464784580278,2019-03-31,114.360434119991
"834",834,75,14,2024,"MN",3.56414992735196,26.9263643866438,64.101327639983,0.846218229880042,0.00138617361169627,2024.26923076923,119,0,5753048,1.30365677463494,2019-04-07,115.243347705353
"835",835,63,15,2024,"MN",9.05107423937805,21.4394400746177,63.2699567693345,0.563942076999642,0.00106169475252945,2024.28846153846,120,0,5753048,1.09507169069335,2019-04-14,95.7714809643009
"836",836,63,16,2024,"MN",9.05006713741639,21.4404471765794,62.8282145642983,0.48113293601691,0.000690208307179117,2024.30769230769,121,0,5753048,1.09507169069335,2019-04-21,88.5074113665929
"837",837,81,17,2024,"MN",10.0081635865948,20.482350727401,61.9578593925384,0.406652137233553,0.000328513554649664,2024.32692307692,122,0,5753048,1.40794931660574,2019-04-28,86.5357591701628
"838",838,58,18,2024,"MN",10.6827267142634,19.8077875997324,60.7285012457862,0.324518181086213,3.34097739455028e-05,2024.34615384615,123,0,5753048,1.00816123905102,2019-05-05,88.7282070381521
"839",839,75,19,2024,"MN",14.4867699093327,16.003744404663,62.9372963086594,0.251446623872347,0,2024.36538461538,124,0,5753048,1.30365677463494,2019-05-12,82.1006211360178
"840",840,81,20,2024,"MN",17.5116000217622,12.9789142922336,62.7899291788788,0.155280047998214,0,2024.38461538462,125,0,5753048,1.40794931660574,2019-05-19,78.3711256216118
"841",841,63,21,2024,"MN",17.2839211544646,13.2065931595312,63.3225577312219,0.19759554577571,0,2024.40384615385,126,0,5753048,1.09507169069335,2019-05-26,73.0087190882062
"842",842,92,22,2024,"MN",16.5053767500146,13.9851375639812,64.2815600912927,0.251061203925095,0,2024.42307692308,127,0,5753048,1.59915231021886,2019-06-02,69.665858226525
"843",843,69,23,2024,"MN",19.2952405248913,11.1952737891044,67.5620982944992,0.309523806271572,0,2024.44230769231,128,0,5753048,1.19936423266415,2019-06-09,66.8638166845469
"844",844,109,24,2024,"MN",19.4819220377683,11.0085922762275,69.5931319802184,0.293955168080989,0,2024.46153846154,129,0,5753048,1.89464784580278,2019-06-16,66.9717384896642
"845",845,104,25,2024,"MN",20.7501055942933,9.74040871970241,69.8395207062667,0.278752364736302,0,2024.48076923077,130,0,5753048,1.80773739416045,2019-06-23,66.1305391851285
"846",846,161,26,2024,"MN",21.397536571338,9.09297774265771,73.111412999911,0.309616456297221,0,2024.5,131,0,5753048,2.79851654288301,2019-06-30,68.2398434338961
"847",847,161,27,2024,"MN",19.6014357988428,10.8890785151529,73.6705174420422,0.342007274518463,0,2024.51923076923,132,0,5753048,2.79851654288301,2019-07-07,71.0741234797926
"848",848,201,28,2024,"MN",22.8278904619336,7.66262385206218,72.9187611290441,0.364263034121526,0,2024.53846153846,133,0,5753048,3.49380015602164,2019-07-14,74.2244844150055
"849",849,219,29,2024,"MN",22.1162211869332,8.37429312706256,73.6258936432463,0.387269418110939,0,2024.55769230769,134,0,5753048,3.80667778193403,2019-07-21,70.8209703998579
"850",850,219,30,2024,"MN",22.3444421623263,8.14607215166944,73.1089465731345,0.32702491145355,0,2024.57692307692,135,0,5753048,3.80667778193403,2019-07-28,76.2195466921366
"851",851,253,31,2024,"MN",25.0567891263634,5.43372518763234,72.2742273197562,0.280277184034652,0,2024.59615384615,136,0,5753048,4.39766885310187,2019-08-04,75.9450413383824
"852",852,265,32,2024,"MN",19.3526057095835,11.1379086044123,72.4577141309369,0.348542061394265,0.00051341599500097,2024.61538461538,137,0,5753048,4.60625393704346,2019-08-11,79.5522105573912
"853",853,224,33,2024,"MN",20.6235139444913,9.86700036950442,73.2057340476497,0.424496783906866,0.00101976805655057,2024.63461538462,138,0,5753048,3.89358823357636,2019-08-18,84.4037798036084
"854",854,242,34,2024,"MN",20.7706520722828,9.71986224171292,71.6233519844494,0.560924597506186,0.00159690046254401,2024.65384615385,139,0,5753048,4.20646585948874,2019-08-25,96.2713092646659
"855",855,253,35,2024,"MN",23.350391253891,7.14012306010479,70.5216270945326,0.726252336113476,0.00216991548590445,2024.67307692308,140,0,5753048,4.39766885310187,2019-09-01,79.5990752520162
"856",856,247,36,2024,"MN",18.5460285044682,11.9444858095275,68.4155879851647,0.822920449485302,0.0123064919771312,2024.69230769231,141,0,5753048,4.29337631113107,2019-09-08,86.1085022789106
"857",857,242,37,2024,"MN",21.189314931157,9.30119938283871,66.0615796378823,0.931057407501618,0.0139930948284791,2024.71153846154,142,0,5753048,4.20646585948874,2019-09-15,91.560994931689
"858",858,236,38,2024,"MN",22.9647263907343,7.52578792326143,63.1902053960526,0.966371460801094,0.0150472551955238,2024.73076923077,143,0,5753048,4.10217331751795,2019-09-22,92.8899165250257
"859",859,392,1,2022,"NM",0.549737485804496,31.2084670217811,50.3059588063909,1.60805091859666,0.0163378849223037,2022.01923076923,1,0,2121164,18.4804192415108,2019-01-06,111.848734338216
"860",860,486,2,2022,"NM",3.98028330092868,27.777921206657,52.06819529827,1.73845369866037,0.0215197881917664,2022.03846153846,2,0,2121164,22.9119483453425,2019-01-13,107.34749195861
"861",861,602,3,2022,"NM",4.61192501907628,27.1462794885094,48.2120117744894,1.21820917117927,0.0253505465238268,2022.05769230769,3,0,2121164,28.3806438351773,2019-01-20,111.559495399235
"862",862,624,4,2022,"NM",2.8442951158508,28.9139093917348,45.6001769782206,1.08961137614775,0.0211803519199835,2022.07692307692,4,0,2121164,29.4178102211804,2019-01-27,110.895894980315
"863",863,588,5,2022,"NM",2.43889831664398,29.3193061909416,42.949845279134,1.183289455337,0.0168025668925175,2022.09615384615,5,0,2121164,27.7206288622662,2019-02-03,115.026685900228
"864",864,456,6,2022,"NM",0.21760260594061,31.540601901645,39.0913106830897,1.28576099724764,0.0159824197154644,2022.11538461538,6,1,2121164,21.4976305462472,2019-02-10,110.894744526657
"865",865,384,7,2022,"NM",6.22194151302997,25.5362629945557,36.0615193291027,1.50933900476233,0.0142446945796427,2022.13461538462,7,1,2121164,18.1032678284187,2019-02-17,113.049580478107
"866",866,257,8,2022,"NM",5.06543019103708,26.6927743165486,32.9635527854298,1.78139682778622,0.0121675331720382,2022.15384615385,8,1,2121164,12.1159891455823,2019-02-24,110.315351153497
"867",867,202,9,2022,"NM",6.67989479575103,25.0783097118346,31.5037227900272,1.7614514114996,0.00852597913221231,2022.17307692308,9,1,2121164,9.52307318057444,2019-03-03,103.470568061223
"868",868,165,10,2022,"NM",6.68419485185156,25.0740096557341,30.5973207456494,1.74179001594032,0.00682754060192108,2022.19230769231,10,1,2121164,7.77874789502368,2019-03-10,98.6695437135918
"869",869,119,11,2022,"NM",7.89432074099768,23.863883766588,29.7591948880393,1.31369569687377,0.00598806441494701,2022.21153846154,11,1,2121164,5.61012726974435,2019-03-17,93.6197652140118
"870",870,91,12,2022,"NM",8.07091011596343,23.6872943916222,30.0037045456887,1.00123004223081,0.00533496388460927,2022.23076923077,12,1,2121164,4.29009732392215,2019-03-24,100.308864603113
"871",871,70,13,2022,"NM",13.5326744094441,18.2255300981415,26.3134137031217,1.02014866751767,0.0070653031385912,2022.25,13,1,2121164,3.3000748645555,2019-03-31,96.313883534414
"872",872,47,14,2022,"NM",14.4377334536486,17.320471053937,22.5772133872831,2.29522817742269,0.00995396867003211,2022.26923076923,14,1,2121164,2.21576455191583,2019-04-07,99.9125734765267
"873",873,47,15,2022,"NM",14.101170235706,17.6570342718796,19.5761018454359,3.01118872224233,0.0125536419311912,2022.28846153846,15,1,2121164,2.21576455191583,2019-04-14,92.436982984394
"874",874,55,16,2022,"NM",18.6475553642402,13.1106491433454,15.9709910596117,4.12462605098231,0.0128999926455474,2022.30769230769,16,1,2121164,2.59291596500789,2019-04-21,87.1344171160195
"875",875,57,17,2022,"NM",16.6723972501502,15.0858072574354,14.6984070161762,3.17620485020482,0.0111500100888003,2022.32692307692,17,1,2121164,2.68720381828091,2019-04-28,91.7896229075742
"876",876,51,18,2022,"NM",18.516996598564,13.2412079090216,13.574431500101,2.52401146943106,0.0110766227096695,2022.34615384615,18,1,2121164,2.40434025846186,2019-05-05,98.708167114203
"877",877,64,19,2022,"NM",22.1694360647627,9.58876844282295,13.9892632895254,1.62459053387132,0.0103238913477066,2022.36538461538,19,1,2121164,3.01721130473646,2019-05-12,92.5036365897746
"878",878,91,20,2022,"NM",23.2272165674218,8.53098794016386,13.567213266834,1.09092991530453,0.0106069120539477,2022.38461538462,20,1,2121164,4.29009732392215,2019-05-19,86.317779975913
"879",879,129,21,2022,"NM",19.9724552580617,11.7857492495239,15.3985213968013,1.06654880169396,0.00887987287483036,2022.40384615385,21,1,2121164,6.08156653610942,2019-05-26,85.7012302968771
"880",880,165,22,2022,"NM",23.3236459529514,8.43455855463427,17.2716385091497,1.43727281153094,0.00930448250740316,2022.42307692308,22,1,2121164,7.77874789502368,2019-06-02,89.6047931436518
"881",881,178,23,2022,"NM",25.7035057274988,6.05469878008685,22.7673133328135,1.32481293963387,0.00808298336825126,2022.44230769231,23,1,2121164,8.39161894129827,2019-06-09,87.628815311587
"882",882,227,24,2022,"NM",28.4545356380919,3.3036688694937,32.3835501063538,1.22227349811705,0.00828413078856703,2022.46153846154,24,1,2121164,10.7016713464871,2019-06-16,86.4675590178031
"883",883,246,25,2022,"NM",22.78024167923,8.97796282835568,38.7014703984645,0.898809052235195,0.00511527318648314,2022.48076923077,25,1,2121164,11.5974059525808,2019-06-23,87.0277298785641
"884",884,318,26,2022,"NM",22.0373381844884,9.72086632309725,42.6807265440765,0.657544149315963,0.00504172866093019,2022.5,26,0,2121164,14.9917686704093,2019-06-30,83.7635735634159
"885",885,265,27,2022,"NM",24.9720521087649,6.78615239882069,43.1052535652463,1.00827623719212,0.00423886759031047,2022.51923076923,27,0,2121164,12.4931405586744,2019-07-07,91.4645893367214
"886",886,267,28,2022,"NM",27.0502935411257,4.70791096645995,37.9368936082376,1.66512726585323,0.00628318539569154,2022.53846153846,28,1,2121164,12.5874284119474,2019-07-14,92.8973842991061
"887",887,244,29,2022,"NM",29.2362577101387,2.52194679744692,37.4836430367764,2.27369606298091,0.00666583693355786,2022.55769230769,29,1,2121164,11.5031180993077,2019-07-21,88.8594866849762
"888",888,242,30,2022,"NM",26.6772589206945,5.08094558689112,38.3129684581729,3.24243549125719,0.00701045903727073,2022.57692307692,30,1,2121164,11.4088302460347,2019-07-28,95.1440998497357
"889",889,238,31,2022,"NM",25.5901191785784,6.16808532900719,41.7865822510697,4.04926893835198,0.00640654533705707,2022.59615384615,31,0,2121164,11.2202545394887,2019-08-04,93.7674812877956
"890",890,216,32,2022,"NM",25.6857164722345,6.07248803535115,49.760627976363,5.23506374533823,0.00564328516481202,2022.61538461538,32,0,2121164,10.1830881534855,2019-08-11,90.5718009288361
"891",891,231,33,2022,"NM",24.2933886759933,7.46481583159235,52.0001114109487,5.79024260730303,0.00485928166484691,2022.63461538462,33,0,2121164,10.8902470530331,2019-08-18,91.4651545061059
"892",892,168,34,2022,"NM",20.4454461778387,11.3127583297469,52.4414752325763,6.45395309450367,0.00434651288946383,2022.65384615385,34,0,2121164,7.9201796749332,2019-08-25,87.9245343203112
"893",893,148,35,2022,"NM",22.4310417214515,9.32716278613413,51.5467837447988,6.41724060715636,0.00336859070460055,2022.67307692308,35,0,2121164,6.97730114220305,2019-09-01,83.3616308898888
"894",894,142,36,2022,"NM",23.6479454778047,8.1102590297809,48.5458900050913,6.38088798281789,0.00421419560203737,2022.69230769231,36,0,2121164,6.69443758238401,2019-09-08,87.24138584776
"895",895,144,37,2022,"NM",22.1728526163237,9.58535189126196,44.5728504037238,5.68386886527278,0.00692591426216926,2022.71153846154,37,0,2121164,6.78872543565703,2019-09-15,93.51688088424
"896",896,100,38,2022,"NM",22.604452690511,9.15375181707468,43.1522277008028,5.10713725393124,0.0110019781591617,2022.73076923077,38,0,2121164,4.71439266365071,2019-09-22,87.2804183040335
"897",897,108,39,2022,"NM",20.8493624596026,10.9088420479831,50.6432818391968,5.01310522511938,0.0133554029768561,2022.75,39,0,2121164,5.09154407674277,2019-09-29,93.6569914606013
"898",898,112,40,2022,"NM",17.6642394565225,14.0939650510631,53.9090896951456,4.92192492379287,0.0162899552635565,2022.76923076923,40,0,2121164,5.2801197832888,2019-10-06,94.5684709800753
"899",899,106,41,2022,"NM",14.105239978946,17.6529645286397,55.6742736622227,3.56063470213135,0.0174896110500335,2022.78846153846,41,0,2121164,4.99725622346976,2019-10-13,103.759225245082
"900",900,136,42,2022,"NM",13.004950292725,18.7532542148606,57.3084138654887,2.70821618907172,0.019427226434794,2022.80769230769,42,0,2121164,6.41157402256497,2019-10-20,106.952689178082
"901",901,180,43,2022,"NM",11.3133591873019,20.4448453202837,51.7079770880204,1.91422767316846,0.0200752982796238,2022.82692307692,43,0,2121164,8.48590679457128,2019-10-27,112.244135150813
"902",902,208,44,2022,"NM",10.0946689525526,21.6635355550331,46.9067385875885,1.40028762449266,0.0196539887219156,2022.84615384615,44,0,2121164,9.80593674039348,2019-11-03,114.803864329115
"903",903,248,45,2022,"NM",9.9611521841738,21.7970523234118,43.757001063272,1.08585053588244,0.0180763957902359,2022.86538461538,45,0,2121164,11.6916938058538,2019-11-10,114.402616186671
"904",904,265,46,2022,"NM",3.91818360399751,27.8400209035881,42.5161682192763,0.844253748328506,0.0153500625128467,2022.88461538462,46,0,2121164,12.4931405586744,2019-11-17,124.556882819947
"905",905,329,47,2022,"NM",2.98731113017321,28.7708933774124,45.2043634096188,0.66364124752845,0.0122654353930201,2022.90384615385,47,0,2121164,15.5103518634108,2019-11-24,123.954246460515
"906",906,320,48,2022,"NM",4.58191518590232,27.1762893216833,49.1750881575003,0.515249023459549,0.0104023074123453,2022.92307692308,48,0,2121164,15.0860565236823,2019-12-01,121.986725733701
"907",907,329,49,2022,"NM",8.56322112001006,23.1949833875756,49.1105745395664,0.447011778456956,0.00851686463972925,2022.94230769231,49,0,2121164,15.5103518634108,2019-12-08,122.254531690137
"908",908,280,50,2022,"NM",3.1955094438873,28.5626950636983,49.8286223484679,0.566971794310444,0.00885347227591391,2022.96153846154,50,0,2121164,13.200299458222,2019-12-15,119.59913218703
"909",909,229,51,2022,"NM",0.706663033936518,31.0515414736491,53.0809713064903,0.682230651037039,0.00743538296268777,2022.98076923077,51,0,2121164,10.7959591997601,2019-12-22,104.611494259182
"910",910,191,52,2022,"NM",3.32621784263634,28.4319866649493,51.0222538863693,0.815791478780069,0.00594327768464232,2023,52,0,2121164,9.00448998757286,2019-12-29,106.836661942016
"911",911,180,53,2022,"NM",4.5593445956787,27.1988599119069,49.6337859680749,0.842929494079965,0.00545667378854251,2023.01923076923,53,0,2121164,8.48590679457128,NA,100
"912",912,165,2,2023,"NM",4.64578901497598,27.1124154926097,55.1282544576896,0.87089100245938,0.0049700698924427,2023.03846153846,54,0,2121164,7.77874789502368,2019-01-13,107.34749195861
"913",913,108,3,2023,"NM",3.6367686214252,28.1214358861604,52.1566485576367,0.849338655271321,0.00458411827971182,2023.05769230769,55,0,2121164,5.09154407674277,2019-01-20,111.559495399235
"914",914,142,4,2023,"NM",-1.4869767268891,33.2451812344747,49.2605798208156,0.828277211728437,0.00364343979689139,2023.07692307692,56,0,2121164,6.69443758238401,2019-01-27,110.895894980315
"915",915,112,5,2023,"NM",2.02959910642856,29.7286054011571,47.98173581083,0.664322596464577,0.00286053632188112,2023.09615384615,57,0,2121164,5.2801197832888,2019-02-03,115.026685900228
"916",916,112,6,2023,"NM",3.54689989602297,28.2113046115627,47.0171354730218,0.735249367907072,0.00238375407716392,2023.11538461538,58,0,2121164,5.2801197832888,2019-02-10,110.894744526657
"917",917,102,7,2023,"NM",1.89920006058425,29.8590044470014,46.7219492399251,1.12395249722459,0.00197375906184843,2023.13461538462,59,0,2121164,4.80868051692373,2019-02-17,113.049580478107
"918",918,148,8,2023,"NM",5.40455054653836,26.3536539610473,45.1973332523321,1.73706696632572,0.0017113245369052,2023.15384615385,60,0,2121164,6.97730114220305,2019-02-24,110.315351153497
"919",919,119,9,2023,"NM",5.31487733474435,26.4433271728413,45.1428737739427,2.17781268648242,0.0015453779151447,2023.17307692308,61,0,2121164,5.61012726974435,2019-03-03,103.470568061223
"920",920,129,10,2023,"NM",9.8827793089546,21.875425198631,46.1042065252888,2.78774796594886,0.00164406586823712,2023.19230769231,62,0,2121164,6.08156653610942,2019-03-10,98.6695437135918
"921",921,148,11,2023,"NM",10.0747631501571,21.6834413574286,42.7579868717427,3.52007118003403,0.00159315042746969,2023.21153846154,63,0,2121164,6.97730114220305,2019-03-17,93.6197652140118
"922",922,121,12,2023,"NM",6.79734300516154,24.9608615024241,38.6092661173014,4.60344037524565,0.0016091793625261,2023.23076923077,64,1,2121164,5.70441512301736,2019-03-24,100.308864603113
"923",923,151,13,2023,"NM",7.20082977223414,24.5573747353515,35.3566542152646,4.64869457477093,0.00214803444398138,2023.25,65,1,2121164,7.11873292211258,2019-03-31,96.313883534414
"924",924,159,14,2023,"NM",9.85429762297644,21.9039068846092,27.5197840055012,4.69468568468745,0.00212069096653221,2023.26923076923,66,1,2121164,7.49588433520463,2019-04-07,99.9125734765267
"925",925,125,15,2023,"NM",16.4164492619655,15.3417552456201,22.4133024922402,4.38299084065917,0.00206804691512144,2023.28846153846,67,1,2121164,5.89299082956339,2019-04-14,92.436982984394
"926",926,159,16,2023,"NM",14.5632317373475,17.1949727702381,21.5593305649303,4.10364615337814,0.00152432029458039,2023.30769230769,68,1,2121164,7.49588433520463,2019-04-21,87.1344171160195
"927",927,132,17,2023,"NM",14.7265649094096,17.0316395981761,20.0958985519808,3.54649789079846,0.00181189824706308,2023.32692307692,69,1,2121164,6.22299831601894,2019-04-28,91.7896229075742
"928",928,119,18,2023,"NM",18.3556617321059,13.4025427754797,23.4150634213529,3.0990212268271,0.0022039785702567,2023.34615384615,70,1,2121164,5.61012726974435,2019-05-05,98.708167114203
"929",929,102,19,2023,"NM",18.9218820965899,12.8363224109957,28.7279673976488,2.545404183447,0.00427339517059355,2023.36538461538,71,1,2121164,4.80868051692373,2019-05-12,92.5036365897746
"930",930,100,20,2023,"NM",18.8162053268481,12.9419991807376,28.849297197079,2.12353683257298,0.00391727890637426,2023.38461538462,72,1,2121164,4.71439266365071,2019-05-19,86.317779975913
"931",931,74,21,2023,"NM",20.0028319108385,11.7553725967471,32.041281510817,1.5792269213894,0.00356116264215919,2023.40384615385,73,1,2121164,3.48865057110153,2019-05-26,85.7012302968771
"932",932,70,22,2023,"NM",21.5597415870944,10.1984629204913,30.5715357004012,1.19646862351518,0.00320504637794411,2023.42307692308,74,1,2121164,3.3000748645555,2019-06-02,89.6047931436518
"933",933,66,23,2023,"NM",20.9778821816861,10.7803223258996,23.2513325707232,1.34079806275887,0.00284893011372903,2023.44230769231,75,1,2121164,3.11149915800947,2019-06-09,87.628815311587
"934",934,40,24,2023,"NM",22.9011539052591,8.85705060232656,19.7877652863282,1.50542923123424,0.00249281384950975,2023.46153846154,76,1,2121164,1.88575706546028,2019-06-16,86.4675590178031
"935",935,38,25,2023,"NM",26.6762349715261,5.08196953605957,17.638389534393,1.06521836738016,0.00213669758529467,2023.48076923077,77,1,2121164,1.79146921218727,2019-06-23,87.0277298785641
"936",936,34,26,2023,"NM",28.4469496141188,3.31125489346679,16.9930973249227,0.756582032931957,0.00178058132107959,2023.5,78,1,2121164,1.60289350564124,2019-06-30,83.7635735634159
"937",937,32,27,2023,"NM",27.9403980901857,3.81780641739997,18.979842411782,0.61376762588833,0.00142446505686452,2023.51923076923,79,1,2121164,1.50860565236823,2019-07-07,91.4645893367214
"938",938,25,28,2023,"NM",29.7471689603978,2.01103554718779,21.3074725959143,0.492429467225463,0.00106834879264944,2023.53846153846,80,1,2121164,1.17859816591268,2019-07-14,92.8973842991061
"939",939,34,29,2023,"NM",30.4527008755755,1.30550363201016,23.1269418529972,0.35440300185671,0.000712232528430153,2023.55769230769,81,1,2121164,1.60289350564124,2019-07-21,88.8594866849762
"940",940,25,30,2023,"NM",29.4130787527983,2.34512575478735,24.5365230528917,0.239745834316055,0.000356116264215076,2023.57692307692,82,1,2121164,1.17859816591268,2019-07-28,95.1440998497357
"941",941,34,31,2023,"NM",28.1640241929206,3.59418031466499,27.6087121149498,0.205608060496715,0,2023.59615384615,83,1,2121164,1.60289350564124,2019-08-04,93.7674812877956
"942",942,40,32,2023,"NM",28.0156832115033,3.74252129608232,30.351237679718,0.17329994771375,0,2023.61538461538,84,1,2121164,1.88575706546028,2019-08-11,90.5718009288361
"943",943,55,33,2023,"NM",25.9606897994689,5.79751470811673,35.7488827979542,0.215356802950808,0,2023.63461538462,85,1,2121164,2.59291596500789,2019-08-18,91.4651545061059
"944",944,81,34,2023,"NM",25.3964278671749,6.36177664041078,36.0087498018472,0.281483088481136,0,2023.65384615385,86,1,2121164,3.81865805755708,2019-08-25,87.9245343203112
"945",945,64,35,2023,"NM",24.8549292520111,6.90327525557456,35.6374447173638,0.249662351754641,0,2023.67307692308,87,1,2121164,3.01721130473646,2019-09-01,83.3616308898888
"946",946,72,36,2023,"NM",26.2186659975864,5.53953850999924,39.5351368894849,0.21938361812961,0.00250828511497917,2023.69230769231,88,1,2121164,3.39436271782851,2019-09-08,87.24138584776
"947",947,78,37,2023,"NM",22.5255855762904,9.23261893129522,35.9398663263275,0.207211504598387,0.0037845655881154,2023.71153846154,89,1,2121164,3.67722627764756,2019-09-15,93.51688088424
"948",948,76,38,2023,"NM",20.9280809193536,10.830123588232,36.353920975789,0.195279997876922,0.00505132828652123,2023.73076923077,90,1,2121164,3.58293842437454,2019-09-22,87.2804183040335
"949",949,85,39,2023,"NM",22.3422535286381,9.41595097894748,38.2660787044626,0.240334000930553,0.00604961581038419,2023.75,91,1,2121164,4.00723376410311,2019-09-29,93.6569914606013
"950",950,136,40,2023,"NM",19.4268986031627,12.3313059044229,32.7280163716619,0.288917507230141,0.0140951673654908,2023.76923076923,92,1,2121164,6.41157402256497,2019-10-06,94.5684709800753
"951",951,142,41,2023,"NM",17.8233733235282,13.9348311840574,32.0570190420822,0.264156213246475,0.0137680645635575,2023.78846153846,93,1,2121164,6.69443758238401,2019-10-13,103.759225245082
"952",952,153,42,2023,"NM",17.8465878430996,13.911616664486,34.4212081648059,0.305913269934138,0.0124839401436486,2023.80769230769,94,1,2121164,7.21302077538559,2019-10-20,106.952689178082
"953",953,153,43,2023,"NM",16.8891949659822,14.8690095416034,32.6166488905664,0.240189857782595,0.010695875580091,2023.82692307692,95,1,2121164,7.21302077538559,2019-10-27,112.244135150813
"954",954,202,44,2023,"NM",9.29376325508244,22.4644412525032,38.2313363498796,0.254648086193669,0.008856952347212,2023.84615384615,96,1,2121164,9.52307318057444,2019-11-03,114.803864329115
"955",955,193,45,2023,"NM",13.7394866817865,18.0187178257991,44.5830082244725,0.294390268165229,0.0114855656079817,2023.86538461538,97,0,2121164,9.09877784084588,2019-11-10,114.402616186671
"956",956,238,46,2023,"NM",10.0044858537142,21.7537186538714,46.764778850888,0.336732554428604,0.00974005449123675,2023.88461538462,98,0,2121164,11.2202545394887,2019-11-17,124.556882819947
"957",957,250,47,2023,"NM",8.09107532425463,23.667129183331,52.1245659350197,0.292392996459456,0.00841827470186032,2023.90384615385,99,0,2121164,11.7859816591268,2019-11-24,123.954246460515
"958",958,269,48,2023,"NM",3.59974277015746,28.1584617374282,51.2865729895764,0.279736650872684,0.0073561051989212,2023.92307692308,100,0,2121164,12.6817162652204,2019-12-01,121.986725733701
"959",959,182,49,2023,"NM",5.43562111680244,26.3225833907832,51.2925651493392,0.24676761524728,0.00598268828687489,2023.94230769231,101,0,2121164,8.5801946478443,2019-12-08,122.254531690137
"960",960,178,50,2023,"NM",3.92358349433134,27.8346210132543,53.3841506379038,0.242661953248418,0.00512660417854805,2023.96153846154,102,0,2121164,8.39161894129827,2019-12-15,119.59913218703
"961",961,187,51,2023,"NM",5.26993021120123,26.4882742963844,51.5361051558198,0.28223387225899,0.00433969583451779,2023.98076923077,103,0,2121164,8.81591428102683,2019-12-22,104.611494259182
"962",962,161,52,2023,"NM",2.08472235247429,29.6734821551113,53.8343824344207,0.443765034633091,0.00365101170005927,2024,104,0,2121164,7.59017218847765,2019-12-29,106.836661942016
"963",963,142,1,2024,"NM",2.34058862946994,29.4176158781157,52.4344996134286,0.776381377617534,0.00238007122300489,2024.01923076923,105,0,2121164,6.69443758238401,2019-01-06,111.848734338216
"964",964,178,53,2023,"NM",3.44570433588165,28.312500171704,52.8568713309719,0.592894851874174,0.00238007122300489,2024.01923076923,106,0,2121164,8.39161894129827,NA,100
"965",965,102,2,2024,"NM",-1.45757596604418,33.2157804736298,52.9845602309692,1.13424117664288,0.00205461977519428,2024.03846153846,107,0,2121164,4.80868051692373,2019-01-13,107.34749195861
"966",966,76,3,2024,"NM",2.73683201691637,29.0213724906693,56.6352797796858,1.67266028148516,0.00181035258235117,2024.05769230769,108,0,2121164,3.58293842437454,2019-01-20,111.559495399235
